Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
TUR 122,Türk Dili II,-,Tuesday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20724,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Tuesday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20726,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Friday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20728,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Friday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20729,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Tuesday,08:30/10:29,MEDB / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20731,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Wednesday,08:30/10:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20732,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Wednesday,10:30/12:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20734,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Monday,10:30/12:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20736,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Tuesday,10:30/12:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20738,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Wednesday,10:30/12:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20739,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Friday,10:30/12:29,MED / --,0,60,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20741,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Monday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20743,2025 - 2026 Bahar Dönemi
TUR 122,Türk Dili II,-,Monday,08:30/10:29,MED / --,0,55,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, BST_LS, CAB_3T_LS, CAB_4T_LS, CAB_BG_LS, CAB_DL_LS, CAB_DS_LS, CAB_KA_LS, CAB_KE_LS, CAB_KL_LS, CAB_KM_LS, CAB_KO_LS, CAB_LS, CAB_ME_LS, CAB_NE_LS, CAB_TA_LS, CAB_TN_LS, CAB_UD_LS, CAB_VC_LS, CAB_VI_LS, CAB_VS_LS, CEB_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, ESS_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KMP_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, MTR_LS, MUT_LS, MUZ_LS, MUZE_LS, MZT_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, SES_LS, SES_TH_LS, SES_TS_LS, STP_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",20744,2025 - 2026 Bahar Dönemi
